   233 -0.101100 0.004400 0.040800 0.044244 -0.998685 -0.025895 0.345509 -0.009032 0.938372 -0.937372 -0.050465 0.344655 -0.002225
   241 -0.108300 -0.001100 0.007100 -0.074739 -0.010896 -0.997144 0.083479 -0.996499 0.004671 -0.993703 -0.082891 0.075387 0.999356
   242 -0.108300 -0.001100 0.007100 0.083489 -0.996497 0.004809 0.074727 0.011034 0.997143 -0.993703 -0.082891 0.075387 -0.004083
   243 -0.108300 -0.001100 0.007100 -0.074727 -0.011034 -0.997143 0.083489 -0.996497 0.004809 -0.993703 -0.082891 0.075387 0.000853
   311 -0.086100 0.098800 0.009000 -0.041804 0.121894 -0.991662 -0.482666 -0.871494 -0.086789 -0.874807 0.475013 0.095266 1.001931
   312 -0.086100 0.098800 0.009000 -0.483494 -0.871052 -0.086610 0.041964 -0.121881 0.991657 -0.874342 0.475826 0.095482 -0.003367
   313 -0.086100 0.098800 0.009000 -0.041964 0.121881 -0.991657 -0.483494 -0.871052 -0.086610 -0.874342 0.475826 0.095482 0.001912
   321 -0.088700 0.075700 0.041200 -0.350753 0.118612 -0.928926 -0.369850 -0.928853 0.021050 -0.860339 0.350946 0.369667 1.005443
   322 -0.088700 0.075700 0.041200 -0.350773 0.118563 -0.928925 -0.369831 -0.928859 0.021099 -0.860339 0.350946 0.369667 0.001354
   323 -0.088700 0.075700 0.041200 -0.369831 -0.928859 0.021099 0.350773 -0.118563 0.928925 -0.860339 0.350946 0.369667 -0.001530
   331 -0.070200 0.075800 0.070700 -0.586061 0.225158 -0.778355 -0.386949 -0.921772 0.024655 -0.711914 0.315633 0.627339 1.003837
   332 -0.070200 0.075800 0.070700 -0.386970 -0.921763 0.024626 0.586047 -0.225192 0.778356 -0.711914 0.315633 0.627339 -0.002639
   333 -0.070200 0.075800 0.070700 -0.586047 0.225192 -0.778356 -0.386970 -0.921763 0.024626 -0.711914 0.315633 0.627339 0.000326
   341 -0.100300 0.065900 0.008100 -0.075827 0.027844 -0.996732 -0.287378 -0.957805 -0.004902 -0.954811 0.286068 0.080629 1.001165
   342 -0.100300 0.065900 0.008100 -0.287369 -0.957808 -0.004774 0.075864 -0.027721 0.996733 -0.954811 0.286068 0.080629 -0.006063
   343 -0.100300 0.065900 0.008100 -0.075864 0.027721 -0.996733 -0.287369 -0.957808 -0.004774 -0.954811 0.286068 0.080629 0.002265
   411 -0.080800 0.041300 0.072000 -0.637192 0.048169 -0.769198 -0.133391 -0.989877 0.048490 -0.759075 0.133501 0.637167 1.008324
   412 -0.080800 0.041300 0.072000 -0.133361 -0.989879 0.048525 0.637198 -0.048124 0.769196 -0.759076 0.133501 0.637167 -0.000970
   413 -0.080800 0.041300 0.072000 -0.637198 0.048124 -0.769196 -0.133361 -0.989879 0.048525 -0.759076 0.133501 0.637167 0.006280
   421 -0.052600 0.040600 0.095200 -0.874536 -0.019845 -0.484554 -0.056742 -0.988117 0.142845 -0.481631 0.152418 0.863018 0.997083
   422 -0.052600 0.040600 0.095200 -0.874536 -0.019834 -0.484556 -0.056751 -0.988117 0.142840 -0.481631 0.152418 0.863018 0.003990
   423 -0.052600 0.040600 0.095200 -0.056751 -0.988117 0.142840 0.874536 0.019834 0.484556 -0.481631 0.152418 0.863018 -0.002976
   431 -0.053700 0.005900 0.096900 -0.871201 -0.017908 -0.490600 0.028607 -0.999486 -0.014481 -0.490090 -0.026650 0.871265 0.996691
   432 -0.053700 0.005900 0.096900 -0.871202 -0.017848 -0.490600 0.028554 -0.999487 -0.014510 -0.490090 -0.026650 0.871265 0.011666
   433 -0.053700 0.005900 0.096900 0.028554 -0.999487 -0.014510 0.871202 0.017848 0.490600 -0.490090 -0.026650 0.871265 0.000522
   441 -0.082900 0.006200 0.072800 -0.642246 0.002580 -0.766495 0.046616 -0.998014 -0.042381 -0.765081 -0.062950 0.640849 1.002795
   442 -0.082900 0.006200 0.072800 0.046665 -0.998014 -0.042322 0.642242 -0.002504 0.766498 -0.765081 -0.062950 0.640849 -0.000997
   443 -0.082900 0.006200 0.072800 -0.642242 0.002504 -0.766498 0.046665 -0.998014 -0.042322 -0.765081 -0.062950 0.640849 0.004156
   511 -0.063700 0.125400 0.013600 0.011544 0.226716 -0.973892 -0.790737 -0.594072 -0.147689 -0.612046 0.771799 0.172415 0.994714
   512 -0.063700 0.125400 0.013600 -0.790738 -0.594073 -0.147684 -0.011540 -0.226713 0.973893 -0.612046 0.771799 0.172415 -0.004612
   513 -0.063700 0.125400 0.013600 0.011540 0.226713 -0.973893 -0.790738 -0.594073 -0.147684 -0.612046 0.771799 0.172415 -0.001513
   521 -0.033200 0.139700 0.017400 0.006019 0.233531 -0.972331 -0.958941 -0.274361 -0.071817 -0.283542 0.932840 0.222291 0.997192
   522 -0.033200 0.139700 0.017400 -0.958941 -0.274355 -0.071843 -0.006045 -0.233539 0.972329 -0.283542 0.932840 0.222291 -0.004924
   523 -0.033200 0.139700 0.017400 0.006045 0.233539 -0.972329 -0.958941 -0.274355 -0.071843 -0.283542 0.932840 0.222291 -0.001912
   531 -0.033700 0.127400 0.048500 -0.052928 0.471887 -0.880069 -0.961192 -0.263014 -0.083268 -0.270764 0.841508 0.467495 1.003960
   532 -0.033700 0.127400 0.048500 -0.052878 0.471901 -0.880065 -0.961195 -0.262990 -0.083313 -0.270764 0.841508 0.467495 0.002769
   533 -0.033700 0.127400 0.048500 -0.961195 -0.262990 -0.083313 0.052878 -0.471901 0.880065 -0.270764 0.841508 0.467495 -0.004061
   541 -0.067200 0.108900 0.044300 -0.175306 0.381595 -0.907554 -0.709054 -0.688475 -0.152465 -0.683008 0.616776 0.391264 1.004818
   542 -0.067200 0.108900 0.044300 -0.175345 0.381557 -0.907562 -0.709044 -0.688496 -0.152415 -0.683008 0.616776 0.391264 -0.003021
   543 -0.067200 0.108900 0.044300 -0.709044 -0.688496 -0.152415 0.175345 -0.381557 0.907562 -0.683008 0.616776 0.391264 -0.000379
   611 -0.035800 0.104800 0.075000 -0.007839 0.767417 -0.641100 -0.954949 -0.195931 -0.222900 -0.296669 0.610470 0.734380 1.008002
   612 -0.035800 0.104800 0.075000 -0.954948 -0.195936 -0.222896 0.007845 -0.767416 0.641102 -0.296669 0.610470 0.734380 -0.000070
   613 -0.035800 0.104800 0.075000 -0.007845 0.767416 -0.641102 -0.954948 -0.195936 -0.222896 -0.296669 0.610470 0.734380 -0.000727
   621 0.000100 0.077500 0.096700 0.000125 0.914326 -0.404979 -0.999998 0.000930 0.001574 0.001815 0.404978 0.914325 0.999857
   622 0.000100 0.077500 0.096700 0.000192 0.914231 -0.405194 -0.999999 0.000907 0.001357 0.001608 0.405193 0.914230 -0.003908
   623 0.000100 0.077500 0.096700 -0.999999 0.000907 0.001357 -0.000192 -0.914231 0.405194 0.001608 0.405193 0.914230 -0.005688
   631 -0.018400 0.044000 0.106300 0.006965 0.983279 -0.181973 -0.990980 -0.017474 -0.132864 -0.133821 0.181257 0.974288 0.998393
   632 -0.018400 0.044000 0.106300 -0.990980 -0.017447 -0.132869 -0.006992 -0.983279 0.181969 -0.133821 0.181257 0.974288 -0.003600
   633 -0.018400 0.044000 0.106300 0.006992 0.983279 -0.181969 -0.990980 -0.017447 -0.132869 -0.133821 0.181257 0.974288 -0.003062
   641 -0.036800 0.075300 0.092200 -0.024468 0.895528 -0.444331 -0.950726 -0.158227 -0.266615 -0.309066 0.415914 0.855274 1.001326
   642 -0.036800 0.075300 0.092200 -0.024404 0.895539 -0.444313 -0.950728 -0.158166 -0.266645 -0.309066 0.415914 0.855274 -0.005120
   643 -0.036800 0.075300 0.092200 -0.950728 -0.158166 -0.266645 0.024404 -0.895539 0.444313 -0.309066 0.415914 0.855274 -0.008323
   711 -0.018500 0.010500 0.109600 -0.989726 -0.012040 -0.142467 0.013883 -0.999829 -0.012204 -0.142295 -0.014057 0.989724 0.993010
   712 -0.018500 0.010500 0.109600 0.013817 -0.999830 -0.012214 0.989727 0.011973 0.142466 -0.142295 -0.014057 0.989724 -0.001750
   713 -0.018500 0.010500 0.109600 -0.989727 -0.011973 -0.142466 0.013817 -0.999830 -0.012214 -0.142295 -0.014057 0.989724 -0.001298
   721 0.018600 0.010500 0.109600 0.987654 -0.007342 -0.156482 0.001897 0.999391 -0.034846 0.156643 0.034119 0.987066 0.981623
   722 0.018600 0.010500 0.109600 0.002020 0.999390 -0.034865 -0.987653 0.007467 0.156478 0.156643 0.034119 0.987066 -0.004430
   723 0.018600 0.010500 0.109600 0.987653 -0.007467 -0.156478 0.002020 0.999390 -0.034865 0.156643 0.034119 0.987066 -0.008688
   731 0.018600 -0.023300 0.105900 -0.035677 -0.971441 -0.234582 0.985899 0.004172 -0.167286 0.163488 -0.237243 0.957595 0.971406
   732 0.018600 -0.023300 0.105900 0.985894 0.004009 -0.167325 0.035843 0.971442 0.234554 0.163488 -0.237243 0.957595 -0.008393
   733 0.018600 -0.023300 0.105900 -0.035843 -0.971442 -0.234554 0.985894 0.004009 -0.167325 0.163488 -0.237243 0.957595 -0.001449
   741 -0.018500 -0.023700 0.105800 0.038735 -0.971714 -0.232960 0.993814 0.013099 0.110280 -0.104109 -0.235791 0.966211 0.981819
   742 -0.018500 -0.023700 0.105800 0.993823 0.012880 0.110227 -0.038511 0.971718 0.232985 -0.104109 -0.235791 0.966211 -0.011647
   743 -0.018500 -0.023700 0.105800 0.038511 -0.971718 -0.232985 0.993823 0.012880 0.110227 -0.104109 -0.235791 0.966211 -0.003251
   811 0.000100 0.144500 0.018700 -0.000590 0.262747 -0.964865 -0.999977 -0.006662 -0.001166 -0.006734 0.964842 0.262745 0.996682
   812 0.000100 0.144500 0.018700 -0.999977 -0.006615 -0.001340 0.000409 -0.262748 0.964864 -0.006734 0.964842 0.262745 -0.006894
   813 0.000100 0.144500 0.018700 -0.000409 0.262748 -0.964864 -0.999977 -0.006615 -0.001340 -0.006734 0.964842 0.262745 -0.002063
   821 0.000100 0.131600 0.050000 0.000551 0.494665 -0.869084 -1.000000 -0.000011 -0.000551 -0.000282 0.869084 0.494665 0.999029
   822 0.000100 0.131600 0.050000 0.000699 0.494665 -0.869083 -1.000000 0.000062 -0.000680 -0.000282 0.869084 0.494665 0.003815
   823 0.000100 0.131600 0.050000 -1.000000 0.000062 -0.000680 -0.000699 -0.494665 0.869083 -0.000282 0.869084 0.494665 -0.002731
   911 0.033100 0.139700 0.017300 -0.000872 0.252701 -0.967544 -0.964707 0.254560 0.067371 0.263323 0.933456 0.243560 0.993284
   912 0.033100 0.139700 0.017300 -0.964708 0.254592 0.067248 0.000749 -0.252668 0.967553 0.263323 0.933456 0.243560 -0.002012
   913 0.033100 0.139700 0.017300 -0.000749 0.252668 -0.967553 -0.964708 0.254592 0.067248 0.263323 0.933456 0.243560 -0.000777
   921 0.063800 0.125300 0.013500 -0.011367 0.231337 -0.972807 -0.786802 0.598312 0.151541 0.617099 0.767130 0.175215 0.997998
   922 0.063800 0.125300 0.013500 -0.786803 0.598318 0.151516 0.011347 -0.231322 0.972811 0.617099 0.767130 0.175215 -0.002587
   923 0.063800 0.125300 0.013500 -0.011347 0.231322 -0.972811 -0.786803 0.598318 0.151516 0.617099 0.767130 0.175215 -0.000471
   931 0.067100 0.108800 0.044400 0.176693 0.378629 -0.908526 -0.710986 0.687416 0.148182 0.680642 0.619766 0.390661 0.999752
   932 0.067100 0.108800 0.044400 0.176720 0.378603 -0.908532 -0.710979 0.687430 0.148147 0.680642 0.619766 0.390661 0.004432
   933 0.067100 0.108800 0.044400 -0.710979 0.687430 0.148147 -0.176720 -0.378603 0.908532 0.680642 0.619766 0.390661 0.003336
   941 0.033800 0.127300 0.048600 0.055505 0.468761 -0.881580 -0.961837 0.262026 0.078816 0.267943 0.843561 0.465415 0.999188
   942 0.033800 0.127300 0.048600 0.055552 0.468748 -0.881583 -0.961834 0.262049 0.078773 0.267943 0.843561 0.465415 0.000855
   943 0.033800 0.127300 0.048600 -0.961834 0.262049 0.078773 -0.055552 -0.468748 0.881583 0.267943 0.843561 0.465415 0.008249
  1011 0.000100 0.109300 0.077100 0.001051 0.754113 -0.656744 -0.999792 -0.012619 -0.016005 -0.020358 0.656625 0.753942 1.012736
  1012 0.000100 0.109300 0.077100 -0.999792 -0.012605 -0.016017 -0.001069 -0.754113 0.656744 -0.020358 0.656625 0.753942 -0.002855
  1013 0.000100 0.109300 0.077100 0.001069 0.754113 -0.656744 -0.999792 -0.012605 -0.016017 -0.020358 0.656625 0.753942 -0.000677
  1021 0.035800 0.104800 0.075000 0.004056 0.762085 -0.647465 -0.963805 0.175601 0.200609 0.266576 0.623216 0.735214 1.001628
  1022 0.035800 0.104800 0.075000 -0.963805 0.175674 0.200546 -0.004149 -0.762068 0.647484 0.266576 0.623216 0.735214 -0.001276
  1023 0.035800 0.104800 0.075000 0.004149 0.762068 -0.647484 -0.963805 0.175674 0.200546 0.266576 0.623216 0.735214 -0.000904
  1031 0.036800 0.075200 0.092300 0.028231 0.895073 -0.445025 -0.950584 0.161728 0.265018 0.309183 0.415551 0.855408 1.009456
  1032 0.036800 0.075200 0.092300 0.028455 0.895035 -0.445087 -0.950577 0.161939 0.264914 0.309183 0.415551 0.855408 -0.004349
  1033 0.036800 0.075200 0.092300 -0.950577 0.161939 0.264914 -0.028455 -0.895035 0.445087 0.309183 0.415551 0.855408 0.002023
  1041 0.018400 0.044200 0.106200 -0.014654 0.978259 -0.206871 -0.992043 0.011651 0.125358 0.125043 0.207062 0.970304 0.992427
  1042 0.018400 0.044200 0.106200 -0.991954 0.011923 0.126040 0.014550 -0.978226 0.207031 0.125764 0.207198 0.970181 -0.005352
  1043 0.018400 0.044200 0.106200 -0.014550 0.978226 -0.207031 -0.991954 0.011923 0.126040 0.125764 0.207198 0.970181 -0.003560
  1111 0.052500 0.040600 0.095300 0.874561 -0.017825 -0.484588 -0.057303 0.988519 -0.139808 0.481516 0.150039 0.863499 1.000775
  1112 0.052500 0.040600 0.095300 0.874569 -0.017975 -0.484567 -0.057170 0.988516 -0.139882 0.481516 0.150039 0.863499 0.019959
  1113 0.052500 0.040600 0.095300 -0.057170 0.988516 -0.139882 -0.874569 0.017975 0.484567 0.481516 0.150039 0.863499 -0.002213
  1121 0.080900 0.041300 0.072100 0.633112 0.049790 -0.772457 -0.170258 0.982446 -0.076231 0.755102 0.179781 0.630476 1.005357
  1122 0.080900 0.041300 0.072100 -0.170084 0.982460 -0.076443 -0.633159 -0.049520 0.772436 0.755102 0.179781 0.630476 -0.006051
  1123 0.080900 0.041300 0.072100 0.633159 0.049520 -0.772436 -0.170084 0.982460 -0.076443 0.755102 0.179781 0.630476 0.014808
  1131 0.082800 0.006100 0.072800 0.640320 0.000851 -0.768108 0.010034 0.999904 0.009510 0.768042 -0.013797 0.640250 1.003736
  1132 0.082800 0.006100 0.072800 0.010135 0.999905 0.009390 -0.640319 -0.000694 0.768109 0.768042 -0.013797 0.640250 -0.008552
  1133 0.082800 0.006100 0.072800 0.640319 0.000694 -0.768109 0.010135 0.999905 0.009390 0.768042 -0.013797 0.640250 0.002092
  1141 0.053500 0.006200 0.097000 0.866658 -0.017975 -0.498580 0.028930 0.999480 0.014259 0.498064 -0.026782 0.866727 0.995509
  1142 0.053500 0.006200 0.097000 0.866655 -0.018052 -0.498581 0.028996 0.999478 0.014221 0.498064 -0.026782 0.866727 0.026750
  1143 0.053500 0.006200 0.097000 0.028996 0.999478 0.014221 -0.866655 0.018052 0.498581 0.498064 -0.026782 0.866727 -0.000789
  1211 0.086200 0.098600 0.008900 0.051685 0.123306 -0.991022 -0.500301 0.862041 0.081153 0.864307 0.491615 0.106245 1.005586
  1212 0.086200 0.098600 0.008900 -0.500293 0.862059 0.081002 -0.051762 -0.123174 0.991034 0.864307 0.491615 0.106245 -0.003138
  1213 0.086200 0.098600 0.008900 0.051762 0.123174 -0.991034 -0.500293 0.862059 0.081002 0.864307 0.491615 0.106245 0.008196
  1221 0.100300 0.066000 0.008200 0.075308 0.030312 -0.996700 -0.314636 0.949198 0.005156 0.946222 0.313209 0.081019 0.999081
  1222 0.100300 0.066000 0.008200 -0.314629 0.949201 0.005071 -0.075335 -0.030231 0.996700 0.946222 0.313209 0.081019 -0.002086
  1223 0.100300 0.066000 0.008200 0.075335 0.030231 -0.996700 -0.314629 0.949201 0.005071 0.946222 0.313209 0.081019 -0.001234
  1231 0.088700 0.075700 0.041200 0.347699 0.117409 -0.930226 -0.370859 0.928441 -0.021465 0.861140 0.352446 0.366359 1.008399
  1232 0.088700 0.075700 0.041200 0.347729 0.117333 -0.930225 -0.370831 0.928451 -0.021542 0.861140 0.352446 0.366359 -0.001521
  1233 0.088700 0.075700 0.041200 -0.370831 0.928451 -0.021542 -0.347729 -0.117333 0.930225 0.861140 0.352446 0.366359 0.000942
  1241 0.069900 0.075800 0.070900 0.609672 0.236695 -0.756488 -0.428165 0.901508 -0.062925 0.667086 0.362265 0.650969 1.000053
  1242 0.069900 0.075800 0.070900 -0.428121 0.901524 -0.062979 -0.609703 -0.236631 0.756484 0.667086 0.362265 0.650969 -0.006629
  1243 0.069900 0.075800 0.070900 0.609703 0.236631 -0.756484 -0.428121 0.901524 -0.062979 0.667086 0.362265 0.650969 -0.002957
  1311 0.098900 0.040400 0.041300 0.340346 0.060334 -0.938363 -0.163769 0.986491 0.003965 0.925926 0.152325 0.345629 1.004184
  1312 0.098900 0.040400 0.041300 0.340373 0.060170 -0.938363 -0.163712 0.986501 0.003809 0.925925 0.152325 0.345629 -0.015489
  1313 0.098900 0.040400 0.041300 -0.163712 0.986501 0.003809 -0.340373 -0.060170 0.938363 0.925925 0.152325 0.345629 0.000119
  1321 0.107400 0.032900 0.008100 0.067872 0.012358 -0.997618 -0.133585 0.991032 0.003191 0.988711 0.133050 0.068915 0.997636
  1322 0.107400 0.032900 0.008100 -0.133568 0.991035 0.002934 -0.067907 -0.012104 0.997618 0.988711 0.133050 0.068915 -0.002087
  1323 0.107400 0.032900 0.008100 0.067907 0.012104 -0.997618 -0.133568 0.991035 0.002934 0.988711 0.133050 0.068915 0.001027
  1331 0.108300 -0.001100 0.006800 0.050877 -0.002056 -0.998703 0.053717 0.998556 0.000716 0.997260 -0.053684 0.050914 1.008540
  1332 0.108300 -0.001100 0.006800 0.053729 0.998555 0.000475 -0.050864 0.002298 0.998703 0.997259 -0.053684 0.050914 -0.004521
  1333 0.108300 -0.001100 0.006800 0.050864 -0.002298 -0.998703 0.053729 0.998555 0.000475 0.997259 -0.053684 0.050914 -0.001254
  1341 0.101000 0.004400 0.041000 0.345726 0.008651 -0.938296 0.038011 0.999008 0.023175 0.937566 -0.043678 0.345054 1.006662
  1342 0.101000 0.004400 0.041000 0.345706 0.008140 -0.938308 0.038188 0.999013 0.022695 0.937566 -0.043678 0.345054 -0.002284
  1343 0.101000 0.004400 0.041000 0.038188 0.999013 0.022695 -0.345706 -0.008140 0.938308 0.937566 -0.043678 0.345054 -0.001100
  1411 0.102000 0.063000 -0.026000 0.004695 0.009145 -0.999947 -0.267458 0.963540 0.007577 0.963558 0.267408 0.006969 1.004402
  1412 0.102000 0.063000 -0.026000 0.004753 0.008935 -0.999949 -0.267457 0.963542 0.007359 0.963558 0.267408 0.006969 -0.007795
  1413 0.102000 0.063000 -0.026000 -0.267457 0.963542 0.007359 -0.004753 -0.008935 0.999949 0.963558 0.267408 0.006969 0.000938
  1421 0.106500 0.046900 -0.060000 0.026274 0.011192 -0.999593 -0.177703 0.984064 0.006338 0.983733 0.177464 0.027844 0.996836
  1422 0.106500 0.046900 -0.060000 -0.177695 0.984067 0.006042 -0.026327 -0.010900 0.999594 0.983733 0.177464 0.027844 -0.002524
  1423 0.106500 0.046900 -0.060000 0.026327 0.010900 -0.999594 -0.177695 0.984067 0.006042 0.983733 0.177464 0.027844 0.002254
  1431 0.109800 0.013100 -0.062200 0.023820 0.004713 -0.999705 -0.009580 0.999944 0.004444 0.999670 0.009471 0.023864 1.001971
  1432 0.109800 0.013100 -0.062200 -0.009713 0.999944 0.004255 -0.022972 -0.004518 0.999726 0.999689 0.009613 0.023015 -0.006364
  1433 0.109800 0.013100 -0.062200 0.022972 0.004518 -0.999726 -0.009713 0.999944 0.004255 0.999689 0.009613 0.023015 -0.001935
  1441 0.108300 0.030100 -0.026200 -0.000288 0.005349 -0.999986 -0.100906 0.994881 0.005420 0.994896 0.100906 0.000254 0.997366
  1442 0.108300 0.030100 -0.026200 -0.000258 0.005053 -0.999987 -0.100906 0.994883 0.005124 0.994896 0.100906 0.000254 -0.007003
  1443 0.108300 0.030100 -0.026200 -0.100906 0.994883 0.005124 0.000258 -0.005053 0.999987 0.994896 0.100906 0.000254 0.001001
  1511 -0.108800 -0.003200 -0.028400 0.015435 0.000607 -0.999881 0.090109 -0.995932 0.000730 -0.995813 -0.090109 -0.015427 1.007369
  1512 -0.108800 -0.003200 -0.028400 0.015457 0.000360 -0.999880 0.090105 -0.995932 0.000977 -0.995812 -0.090109 -0.015427 0.000995
  1513 -0.108800 -0.003200 -0.028400 0.090105 -0.995932 0.000977 -0.015457 -0.000360 0.999880 -0.995812 -0.090109 -0.015427 -0.002045
  1521 -0.101700 -0.036000 -0.028100 0.022051 0.000921 -0.999757 0.353753 -0.935313 0.006983 -0.935079 -0.353820 -0.020951 1.000113
  1522 -0.101700 -0.036000 -0.028100 0.022175 0.000593 -0.999754 0.353745 -0.935313 0.007333 -0.935079 -0.353820 -0.020951 0.001858
  1523 -0.101700 -0.036000 -0.028100 0.353745 -0.935313 0.007333 -0.022175 -0.000593 0.999754 -0.935079 -0.353820 -0.020951 -0.002093
  1531 -0.095100 -0.052400 -0.062300 -0.024197 -0.004172 -0.999699 0.459026 -0.888392 -0.007375 -0.888094 -0.459066 0.023411 1.004470
  1532 -0.095100 -0.052400 -0.062300 0.459031 -0.888391 -0.007168 0.024102 0.004355 0.999700 -0.888094 -0.459066 0.023411 -0.001986
  1533 -0.095100 -0.052400 -0.062300 -0.024102 -0.004355 -0.999700 0.459031 -0.888391 -0.007168 -0.888094 -0.459066 0.023411 -0.002159
  1541 -0.106800 -0.020500 -0.062500 -0.029877 -0.001150 -0.999553 0.200260 -0.979731 -0.004871 -0.979287 -0.200317 0.029502 1.001103
  1542 -0.106800 -0.020500 -0.062500 0.200272 -0.979730 -0.004467 0.029796 0.001546 0.999555 -0.979287 -0.200317 0.029502 -0.002600
  1543 -0.106800 -0.020500 -0.062500 -0.029796 -0.001546 -0.999555 0.200272 -0.979730 -0.004467 -0.979287 -0.200317 0.029502 -0.000819
  1611 -0.101700 -0.033900 0.005600 -0.071446 -0.032456 -0.996916 0.335771 -0.941921 0.006654 -0.939232 -0.334260 0.078194 1.005930
  1612 -0.101700 -0.033900 0.005600 0.335786 -0.941913 0.006876 0.071371 0.032666 0.996915 -0.939232 -0.334260 0.078194 -0.001873
  1613 -0.101700 -0.033900 0.005600 -0.071371 -0.032666 -0.996915 0.335786 -0.941913 0.006876 -0.939232 -0.334260 0.078194 -0.000974
  1621 -0.095200 -0.030800 0.039100 -0.321885 -0.057175 -0.945051 0.312916 -0.948510 -0.049107 -0.893583 -0.311528 0.323202 1.001883
  1622 -0.095200 -0.030800 0.039100 -0.321872 -0.057216 -0.945053 0.312931 -0.948508 -0.049065 -0.893583 -0.311528 0.323202 -0.003900
  1623 -0.095200 -0.030800 0.039100 0.312931 -0.948508 -0.049065 0.321872 0.057216 0.945053 -0.893583 -0.311528 0.323202 -0.002010
  1631 -0.078100 -0.062800 0.039400 -0.260616 -0.200470 -0.944400 0.599864 -0.800090 0.004269 -0.756461 -0.565399 0.328772 1.003624
  1632 -0.078100 -0.062800 0.039400 -0.260593 -0.200501 -0.944400 0.599874 -0.800083 0.004305 -0.756461 -0.565399 0.328772 -0.001050
  1633 -0.078100 -0.062800 0.039400 0.599874 -0.800083 0.004305 0.260593 0.200501 0.944400 -0.756461 -0.565399 0.328772 -0.001762
  1641 -0.086600 -0.064000 0.005500 -0.059179 -0.047315 -0.997125 0.568567 -0.822620 0.005237 -0.820504 -0.566621 0.075584 0.998633
  1642 -0.086600 -0.064000 0.005500 0.568568 -0.822620 0.005263 0.059164 0.047337 0.997125 -0.820504 -0.566622 0.075584 -0.003045
  1643 -0.086600 -0.064000 0.005500 -0.059164 -0.047337 -0.997125 0.568568 -0.822620 0.005263 -0.820504 -0.566622 0.075584 0.000703
  1711 -0.075800 -0.079700 -0.062100 -0.003197 -0.018090 -0.999831 0.672430 -0.740076 0.011197 -0.740154 -0.672280 0.014530 1.006708
  1712 -0.075800 -0.079700 -0.062100 0.672430 -0.740074 0.011297 0.003129 0.018165 0.999830 -0.740154 -0.672281 0.014530 0.000547
